MGI Accession ID,Marker Symbol,EntrezGene ID,Ensembl Gene ID,HomoloGene ID
MGI:102685,Cdc27,217232,ENSMUSG00000020687,960
MGI:102687,Bcl2a1a,12044,ENSMUSG00000102037,2988
MGI:102688,H2ax,15270,ENSMUSG00000049932,134201
MGI:102690,Srm,20810,ENSMUSG00000006442,40514
MGI:102693,Sif1,null,null,null
MGI:102694,Ptprm,19274,ENSMUSG00000033278,37694
MGI:102695,Ptprf,19268,ENSMUSG00000033295,20623
MGI:102696,Pip,18716,ENSMUSG00000058499,1990
MGI:102697,Olfr3,18328,ENSMUSG00000075384,66579
MGI:102698,Olfr1,258923,ENSMUSG00000069823,115482
MGI:102699,Mtcp1,17763,ENSMUSG00000031200,106257
MGI:102700,Itga7,16404,ENSMUSG00000025348,37592
MGI:102701,Lilrb4a,14728,ENSMUSG00000112148,86756
MGI:102702,Lilr4b,14727,ENSMUSG00000112023,86756
MGI:102703,Gng4,14706,ENSMUSG00000021303,3299
MGI:102704,Gng3,14704,ENSMUSG00000071658,22575
MGI:102705,Gng2,14702,ENSMUSG00000043004,40715
MGI:102706,Fdft1,14137,ENSMUSG00000021273,3281
MGI:102707,Efna2,13637,ENSMUSG00000003070,1075
MGI:102708,Efnb1,13641,ENSMUSG00000031217,3263
MGI:102709,Cav1,12389,ENSMUSG00000007655,1330
MGI:102716,Cryba4,12959,ENSMUSG00000066975,1422
MGI:102717,Crybb3,12962,ENSMUSG00000029352,3008
MGI:102718,Vav2,22325,ENSMUSG00000009621,2530
MGI:102720,Ednrb,13618,ENSMUSG00000022122,89
MGI:102722,Pcnt,18541,ENSMUSG00000001151,null
MGI:102724,Tpp2,22019,ENSMUSG00000041763,2471
MGI:102725,Polr2k,17749,ENSMUSG00000045996,86049
MGI:102726,Dck,13178,ENSMUSG00000029366,616
MGI:102738,Guca2a,14915,ENSMUSG00000023247,7352
MGI:102744,Nelfe,27632,ENSMUSG00000024369,134736
MGI:102749,Trim25,217069,ENSMUSG00000000275,48325
MGI:102755,Zbtb7b,22724,ENSMUSG00000028042,7605
MGI:102756,Try5,103964,ENSMUSG00000036938,106639
MGI:102757,Try4,22074,ENSMUSG00000054106,106639
MGI:102758,Prss3,22073,ENSMUSG00000071519,88408
MGI:102759,Prss2,22072,ENSMUSG00000057163,122141
MGI:102760,Star,20845,ENSMUSG00000031574,297
MGI:102762,Smr2,20600,ENSMUSG00000029281,null
MGI:102763,Smr3a,20599,ENSMUSG00000029280,null
MGI:102764,Six3,20473,ENSMUSG00000038805,3947
MGI:102765,Ptprn,19275,ENSMUSG00000026204,48142
MGI:102767,Msbp1,null,null,null
MGI:102768,Mfge8,17304,ENSMUSG00000030605,4334
MGI:102769,Mcpt-ps1,17223,ENSMUSG00000115592,null
MGI:102770,Guca1a,14913,ENSMUSG00000023982,353
MGI:102772,Gbp2,14469,ENSMUSG00000028270,10289
MGI:102773,Ces3a,382053,ENSMUSG00000069922,84407
MGI:102774,Aimp1,13722,ENSMUSG00000028029,31260
MGI:102776,Ap1m1,11767,ENSMUSG00000003033,4017
MGI:102777,Tse4,null,null,null
MGI:102778,Six2,20472,ENSMUSG00000024134,56518
MGI:102779,Fen1,14156,ENSMUSG00000024742,3034
MGI:102780,Six1,20471,ENSMUSG00000051367,4360
MGI:102784,Tgfb1i1,21804,ENSMUSG00000030782,7572
MGI:102785,Sva,20939,ENSMUSG00000023289,null
MGI:102786,Span,null,null,null
MGI:102788,Rph3a,19894,ENSMUSG00000029608,7921
MGI:102789,Rab20,19332,ENSMUSG00000031504,9856
MGI:102790,Rab18,19330,ENSMUSG00000073639,40765
MGI:102791,Prph2,19133,ENSMUSG00000023978,273
MGI:102792,Mcptl,null,null,null
MGI:102793,Fstl1,14314,ENSMUSG00000022816,5144
MGI:102794,Akap4,11643,ENSMUSG00000050089,2887
MGI:102795,Fgl1,234199,ENSMUSG00000031594,37927
MGI:102797,Acsl1,14081,ENSMUSG00000018796,37561
MGI:102805,Entpd1,12495,ENSMUSG00000048120,20423
MGI:102806,Acvr2a,11480,ENSMUSG00000052155,20391
MGI:102807,D4Bwg23e,null,null,null
MGI:102808,Acadm-ps2,null,null,null
MGI:102809,Sars,20226,ENSMUSG00000068739,4751
MGI:102810,Lmo3,109593,ENSMUSG00000030226,38552
MGI:102811,Lmo2,16909,ENSMUSG00000032698,4072
MGI:102812,Lmo1,109594,ENSMUSG00000036111,48101
MGI:102844,Mybpc3,17868,ENSMUSG00000002100,215
MGI:102845,Bdkrb2,12062,ENSMUSG00000021070,519
MGI:102848,Serpina3c,16625,ENSMUSG00000066361,111129
MGI:102849,Klkb1,16621,ENSMUSG00000109764,68097
MGI:102850,Klk1,16612,ENSMUSG00000063903,68141
MGI:102851,Pdx1,18609,ENSMUSG00000029644,175
MGI:102853,Elk4,13714,ENSMUSG00000026436,1492
MGI:102854,Rpl5,100503670,ENSMUSG00000058558,110649
MGI:102855,Snord21,108638,ENSMUSG00000064453,null
MGI:102858,Fosl2,14284,ENSMUSG00000029135,3845
MGI:102889,Vcan,13003,ENSMUSG00000021614,3228
MGI:102890,Ccng1,12450,ENSMUSG00000020326,2995
MGI:102891,Adcy7,11513,ENSMUSG00000031659,866
MGI:102896,Sult1a1,20887,ENSMUSG00000030711,128224
MGI:102897,Pcsk6,18553,ENSMUSG00000030513,20569
MGI:102918,Dgkq,110524,ENSMUSG00000004815,20352
MGI:102928,Sult1c1,20888,ENSMUSG00000023943,56817
MGI:102934,Scx,20289,ENSMUSG00000034161,85195
MGI:102935,Pou6f1,19009,ENSMUSG00000009739,7703
MGI:102944,Ube2b,22210,ENSMUSG00000020390,101298
MGI:102949,Foxn1,15218,ENSMUSG00000002057,2664
MGI:102952,Dgka,13139,ENSMUSG00000025357,1028
MGI:102956,Cdk7,12572,ENSMUSG00000069089,1363
MGI:102958,Uba1y-ps2,22204,ENSMUSG00000099614,null
MGI:102959,Ube2a,22209,ENSMUSG00000016308,68308
MGI:102960,Txk,22165,ENSMUSG00000054892,2497
MGI:102963,Inmt,21743,ENSMUSG00000003477,81752
MGI:102964,Srprb,20818,ENSMUSG00000032553,6332
MGI:102965,Scn7a,20272,ENSMUSG00000034810,55706
MGI:102966,Ptgdr,19214,ENSMUSG00000071489,736
MGI:102967,Mtnr1a,17773,ENSMUSG00000054764,21207
MGI:102968,Klra8,16639,ENSMUSG00000089727,110821
MGI:102969,Gcsam,14525,ENSMUSG00000022659,49157
MGI:103006,Epb41l5,226352,ENSMUSG00000026383,32492
MGI:103007,Epb41l4a,13824,ENSMUSG00000024376,8398
MGI:103008,Epb41l3,13823,ENSMUSG00000024044,49308
MGI:103009,Epb41l2,13822,ENSMUSG00000019978,37478
MGI:103010,Epb41l1,13821,ENSMUSG00000027624,8126
MGI:103011,Ccr7,12775,ENSMUSG00000037944,1387
MGI:103012,E2f4,104394,ENSMUSG00000014859,1471
MGI:103013,Cacna1c,12288,ENSMUSG00000051331,55484
MGI:103014,Il15,16168,ENSMUSG00000031712,487
MGI:103016,Ppp1ca,19045,ENSMUSG00000040385,105262
MGI:103017,Fcgrt,14132,ENSMUSG00000003420,3030
MGI:103018,Fau-ps2,14111,ENSMUSG00000082658,null
MGI:103020,Syn2,20965,ENSMUSG00000009394,49348
MGI:103021,Recql,19691,ENSMUSG00000030243,56279
MGI:103022,Reln,19699,ENSMUSG00000042453,3699
MGI:103024,Whl,null,null,null
MGI:103025,Mtx1,17827,ENSMUSG00000064068,37623
MGI:103027,Tarbp2,21357,ENSMUSG00000023051,7562
MGI:103028,Ryk-ps1,111178,ENSMUSG00000112665,null
MGI:103029,Mdk-ps1,17243,ENSMUSG00000081677,null
MGI:103030,Fau-ps1,14110,ENSMUSG00000082412,null
MGI:103032,Scg3,20255,ENSMUSG00000032181,7526
MGI:103033,Scg2,20254,ENSMUSG00000050711,2591
MGI:103034,Stat6,20852,ENSMUSG00000002147,2373
MGI:103035,Stat5b,20851,ENSMUSG00000020919,55718
MGI:103036,Stat5a,20850,ENSMUSG00000004043,20680
MGI:103038,Stat3,20848,ENSMUSG00000004040,7960
MGI:103039,Stat2,20847,ENSMUSG00000040033,3952
MGI:103040,Rsu1,20163,ENSMUSG00000026727,7521
MGI:103060,Ecm1,13601,ENSMUSG00000028108,3260
MGI:103062,Stat4,20849,ENSMUSG00000062939,20679
MGI:103063,Stat1,20846,ENSMUSG00000026104,21428
MGI:103064,Ddx3x,13205,ENSMUSG00000000787,3425
MGI:103065,Rn7s10,null,null,null
MGI:103066,Rn7s4,null,null,null
MGI:103067,Atrx,22589,ENSMUSG00000031229,416
MGI:103070,H2-Ab1,14961,ENSMUSG00000073421,1603
MGI:103071,Rangap1,19387,ENSMUSG00000022391,55700
MGI:103072,Zyx,22793,ENSMUSG00000029860,31164
MGI:103073,Zp1,22786,ENSMUSG00000024734,33483
MGI:103075,Wee1,22390,ENSMUSG00000031016,31152
MGI:103076,Vdr,22337,ENSMUSG00000022479,37297
MGI:103077,Stx3,20908,ENSMUSG00000041488,80191
MGI:103078,Spr,20751,ENSMUSG00000033735,37735
MGI:103079,Pura,19290,ENSMUSG00000043991,4279
MGI:103080,Pigr,18703,ENSMUSG00000026417,1984
MGI:103097,Anapc1,17222,ENSMUSG00000014355,7414
MGI:103098,Pdpn,14726,ENSMUSG00000028583,4729
MGI:103099,Cox6a1,12861,ENSMUSG00000041697,3219
MGI:103100,Car7,12354,ENSMUSG00000031883,55875
MGI:103107,F10,14058,ENSMUSG00000031444,30976
MGI:103109,Pafah1b1-ps2,100418400,ENSMUSG00000109177,null
MGI:103115,Pafah1b1-ps1,18473,ENSMUSG00000097041,null
MGI:103118,Btn1a1,12231,ENSMUSG00000000706,1312
MGI:103123,Serpinb6a,20719,ENSMUSG00000060147,20956
MGI:103124,Barx1,12022,ENSMUSG00000021381,7241
MGI:103144,Pou2f3-rs1,671141,ENSMUSG00000083613,null
MGI:103145,Tpe2,null,null,null
MGI:103146,Tpe1,null,null,null
MGI:103147,Dync1h1,13424,ENSMUSG00000018707,1053
MGI:103149,Uchl1,22223,ENSMUSG00000029223,37894
MGI:103150,Slc12a1,20495,ENSMUSG00000027202,286
MGI:103151,Pltp,18830,ENSMUSG00000017754,4536
MGI:103156,Gabrg1,14405,ENSMUSG00000001260,22570
MGI:103157,Dnase1,13419,ENSMUSG00000005980,3826
MGI:103158,Mif-ps6,null,null,null
MGI:103159,Cish,12700,ENSMUSG00000032578,7667
MGI:103160,Mif-ps5,null,null,null
MGI:103162,Mif-ps4,null,null,null
MGI:103163,Azgp1,12007,ENSMUSG00000037053,915
MGI:103164,Mif-ps3,619750,ENSMUSG00000082826,null
MGI:103165,Mif-ps2,null,null,null
MGI:103166,Mif-ps9,null,null,null
MGI:103167,Mif-ps8,null,null,null
MGI:103169,Scn8a,20273,ENSMUSG00000023033,7927
MGI:103170,Gfi1,14581,ENSMUSG00000029275,3854
MGI:103171,Mif-ps7,111248,ENSMUSG00000113306,null
MGI:103172,Zfp354a,21408,ENSMUSG00000020364,55921
MGI:103173,Spe1r,null,null,null
MGI:103175,Mif-ps1,null,null,null
MGI:103177,Mpz,17528,ENSMUSG00000056569,445
MGI:103178,Vegfa,22339,ENSMUSG00000023951,2534
MGI:103180,Tcf19,106795,ENSMUSG00000050410,5156
MGI:103181,Sod3,20657,ENSMUSG00000072941,2334
MGI:103182,Slc19a1,20509,ENSMUSG00000001436,57139
MGI:103185,Uimc1,20184,ENSMUSG00000025878,9455
MGI:103186,Rn7sk,19817,ENSMUSG00000065037,null
MGI:103187,Nqo1,18104,ENSMUSG00000003849,695
MGI:103188,Nfib,18028,ENSMUSG00000008575,4087
MGI:103189,Mmp7,17393,ENSMUSG00000018623,37619
MGI:103190,Muc13,17063,ENSMUSG00000022824,7822
MGI:103197,Mcm5,17218,ENSMUSG00000005410,4904
MGI:103198,Cdc25a,12530,ENSMUSG00000032477,1355
MGI:103199,Mcm4,17217,ENSMUSG00000022673,40496
MGI:103201,Aqp1,11826,ENSMUSG00000004655,68051
MGI:103202,Adsl,11564,ENSMUSG00000022407,12
MGI:103203,Eif3s6-ps1,16342,ENSMUSG00000081629,null
MGI:103204,Eif3s6-ps2,16343,ENSMUSG00000091697,null
MGI:103206,Acod1,16365,ENSMUSG00000022126,35405
MGI:103207,Eif3s6-ps6,null,null,null
MGI:103208,Eif3s6-ps5,null,null,null
MGI:103209,Slc17a1,20504,ENSMUSG00000021335,48324
MGI:103210,Eif3s6-ps4,16345,ENSMUSG00000106885,null
MGI:103211,Hoxb3os,102632302,ENSMUSG00000084844,null
MGI:103213,Eif3s6-ps3,16344,ENSMUSG00000116545,null
MGI:103219,Meox2,17286,ENSMUSG00000036144,4330
MGI:103220,Meox1,17285,ENSMUSG00000001493,3326
MGI:103221,Dsc2,13506,ENSMUSG00000024331,8397
MGI:103222,Zbtb16,235320,ENSMUSG00000066687,21214
MGI:103223,Vhl,22346,ENSMUSG00000033933,465
MGI:103224,Fdx1,14148,ENSMUSG00000032051,31216
MGI:103225,Cyp4b1,13120,ENSMUSG00000028713,128045
MGI:103226,Cox7c,12867,ENSMUSG00000017778,81691
MGI:103227,Cmah,12763,ENSMUSG00000016756,7269
MGI:103232,Grb10,14783,ENSMUSG00000020176,3882
MGI:103234,Herc2,15204,ENSMUSG00000030451,3430
MGI:103236,Efna1,13636,ENSMUSG00000027954,3262
MGI:103238,Cyp2c29,13095,ENSMUSG00000003053,117948
MGI:103239,Tfap4,83383,ENSMUSG00000005718,2424
MGI:103241,Slk,20874,ENSMUSG00000025060,22515
MGI:103247,Plk-ps1,18818,ENSMUSG00000083907,null
MGI:103248,Phc1,13619,ENSMUSG00000040669,107079
MGI:103249,Calm3,12315,ENSMUSG00000019370,116117
MGI:103250,Calm2,12314,ENSMUSG00000036438,116117
MGI:103251,Acly,104112,ENSMUSG00000020917,854
MGI:103253,Cyb561,13056,ENSMUSG00000019590,37552
MGI:103254,Rpia,19895,ENSMUSG00000053604,6943
MGI:103257,Inpp5b,16330,ENSMUSG00000028894,69021
MGI:103258,Adad1,21744,ENSMUSG00000027719,7569
MGI:103262,Yap1,22601,ENSMUSG00000053110,4452
MGI:103263,Mcf2l,17207,ENSMUSG00000031442,11804
MGI:103264,Arhgef2,16800,ENSMUSG00000028059,3468
MGI:103265,Frk,14302,ENSMUSG00000019779,48065
MGI:103266,Fgl2,14190,ENSMUSG00000039899,4864
MGI:103267,Eif4ebp1,13685,ENSMUSG00000031490,3021
MGI:103268,Dnajc1,13418,ENSMUSG00000026740,7293
MGI:103270,Tfeb,21425,ENSMUSG00000023990,5182
MGI:103285,Atp6v1b1,110935,ENSMUSG00000006269,68198
MGI:103286,Atp6v0a1,11975,ENSMUSG00000019302,3795
MGI:103287,Zrsr2,22184,ENSMUSG00000031370,21061
MGI:103288,Polr1c,20016,ENSMUSG00000067148,3586
MGI:103289,Relb,19698,ENSMUSG00000002983,4747
MGI:103290,Rela,19697,ENSMUSG00000024927,32064
MGI:103291,Rai1,19377,ENSMUSG00000062115,7508
MGI:103292,Rab19,19331,ENSMUSG00000029923,22623
MGI:103293,Ptpn13,19249,ENSMUSG00000034573,7909
MGI:103294,Prg2,19074,ENSMUSG00000027073,2044
MGI:103295,Pon1,18979,ENSMUSG00000002588,68058
MGI:103296,Nfatc3,18021,ENSMUSG00000031902,27827
MGI:103297,Atp7b,11979,ENSMUSG00000006567,20063
MGI:103298,Apobec1,11810,ENSMUSG00000040613,1243
MGI:103299,Adfp-ps,null,null,null
MGI:103300,Rbl1,19650,ENSMUSG00000027641,2172
MGI:103301,Cacnb4,12298,ENSMUSG00000017412,20188
MGI:103302,Bmp7,12162,ENSMUSG00000008999,20410
MGI:103305,Alk,11682,ENSMUSG00000055471,68387
MGI:103306,Tiam1,21844,ENSMUSG00000002489,2443
MGI:103307,Cacnb3,12297,ENSMUSG00000003352,20187
MGI:103309,Flot2,14252,ENSMUSG00000061981,3293
MGI:103310,Ptprk,19272,ENSMUSG00000019889,55693
MGI:103555,Clcn3,12725,ENSMUSG00000004319,20435
MGI:103556,Cxcl12,20315,ENSMUSG00000061353,128606
MGI:103557,Xpc,22591,ENSMUSG00000030094,3401
MGI:103558,Spi5l,null,null,null
MGI:103559,Sox18,20672,ENSMUSG00000046470,7546
MGI:103560,Kpna1,16646,ENSMUSG00000022905,55642
MGI:103561,Kpna2,16647,ENSMUSG00000018362,1708
MGI:103562,Hsd11b1,15483,ENSMUSG00000016194,68471
MGI:103566,Cd6,12511,ENSMUSG00000024670,4893
MGI:103567,Cxcr5,12145,ENSMUSG00000047880,1298
MGI:103569,Xk,22439,ENSMUSG00000015342,36393
MGI:103572,Cebpe,110794,ENSMUSG00000052435,1367
MGI:103573,Cebpd,12609,ENSMUSG00000071637,3808
MGI:103574,Amph,218038,ENSMUSG00000021314,121585
MGI:103575,Skp1a,21402,ENSMUSG00000036309,38775
MGI:103576,Ccl11,20292,ENSMUSG00000020676,7929
MGI:103577,Hand1,15110,ENSMUSG00000037335,3545
MGI:103578,Rap1a-ps3,null,null,null
MGI:103579,Madcam1,17123,ENSMUSG00000020310,8413
MGI:103580,Hand2,15111,ENSMUSG00000038193,32092
MGI:103581,Musk,18198,ENSMUSG00000057280,4084
MGI:103582,Ercc5,22592,ENSMUSG00000026048,133551
MGI:104288,Pms2,18861,ENSMUSG00000079109,133560
MGI:104294,Tyro3,22174,ENSMUSG00000027298,4585
MGI:104295,Sla,20491,ENSMUSG00000022372,36206
MGI:104296,Nova2,384569,ENSMUSG00000030411,134398
MGI:104297,Nova1,664883,ENSMUSG00000021047,21296
MGI:104298,Hmgb1-rs9,null,null,null
MGI:104299,Hmgb1-rs8,null,null,null
MGI:104300,Hmgb1-rs14,null,null,null
MGI:104301,Hmgb1-rs13,null,null,null
MGI:104302,Hmgb1-rs12,null,null,null
MGI:104303,Hmgb1-rs11,null,null,null
MGI:104304,Hmgb1-rs10,null,null,null
MGI:104310,Tyro3-rs1,null,null,null
MGI:104311,Ptger4,19219,ENSMUSG00000039942,20261
MGI:104327,Nog,18121,ENSMUSG00000048616,3979
MGI:104328,Rhbdf1,13650,ENSMUSG00000020282,32085
MGI:104336,Cryba2,12958,ENSMUSG00000006546,10991
MGI:104510,Myo7a,17921,ENSMUSG00000030761,219
MGI:104511,Tnfsf4,22164,ENSMUSG00000026700,2495
MGI:104512,Tnfrsf4,22163,ENSMUSG00000029075,2496
MGI:104513,Nqo2,18105,ENSMUSG00000046949,696
MGI:104514,H3b,null,null,null
MGI:104515,Bmp8a,12163,ENSMUSG00000032726,135983
MGI:104516,Slc23a3,22626,ENSMUSG00000026205,65865
MGI:104517,Xrcc5,22596,ENSMUSG00000026187,40681
MGI:104518,Cntn2,21367,ENSMUSG00000053024,3720
MGI:104521,Phxr5,null,null,null
MGI:104522,Phxr4,18689,ENSMUSG00000031802,null
MGI:104524,Phxr2,null,ENSMUSG00000055108,null
MGI:104525,Phxr1,null,null,null
MGI:104526,Mef2b,17259,ENSMUSG00000079033,48381
MGI:104528,S100g,12309,ENSMUSG00000040808,36150
MGI:104532,Mgat3,17309,ENSMUSG00000042428,31088
MGI:104533,Ccl9,20308,ENSMUSG00000019122,86734
MGI:104535,Pemt,18618,ENSMUSG00000000301,6291
MGI:104537,Brca1,12189,ENSMUSG00000017146,5276
MGI:104539,Apof,103161,ENSMUSG00000047631,48030
MGI:104540,Clec3b,21922,ENSMUSG00000025784,31145
MGI:104541,Gcdh,270076,ENSMUSG00000003809,130
MGI:104546,Amy2-ps1,668723,ENSMUSG00000081506,null
MGI:104547,Amy2b,545562,ENSMUSG00000083079,null
MGI:104548,Amy2a1,100043207,ENSMUSG00000070360,null
MGI:104552,Tns1,21961,ENSMUSG00000055322,11219
MGI:104554,Mitf,17342,ENSMUSG00000035158,4892
MGI:104555,Mafb,16658,ENSMUSG00000074622,31315
MGI:104556,Cdkn1a,12575,ENSMUSG00000023067,333
MGI:104557,Rps6ka3,110651,ENSMUSG00000031309,37940
MGI:104558,Rps6ka1,20111,ENSMUSG00000003644,55703
MGI:104559,Rcn1,19672,ENSMUSG00000005973,20637
MGI:104560,Nsf,18195,ENSMUSG00000034187,4502
MGI:104561,Napg,108123,ENSMUSG00000024581,2838
MGI:104562,Napb,17957,ENSMUSG00000027438,5332
MGI:104563,Napa,108124,ENSMUSG00000006024,2839
MGI:104564,Cdkn1c,12577,ENSMUSG00000037664,134519
MGI:104565,Cdkn1b,12576,ENSMUSG00000003031,2999
MGI:104566,Fgd1,14163,ENSMUSG00000025265,3282
MGI:104568,Hcls1,15163,ENSMUSG00000022831,38034
MGI:104571,Clcn4,12727,ENSMUSG00000000605,68207
MGI:104572,Limk1,16885,ENSMUSG00000029674,1738
MGI:104573,Pphc2,null,null,null
MGI:104574,Ptprj,19271,ENSMUSG00000025314,2130
MGI:104576,Lct,226413,ENSMUSG00000026354,124204
MGI:104579,Il12rb1,16161,ENSMUSG00000000791,4042
MGI:104580,Rapgef1,107746,ENSMUSG00000039844,50501
MGI:104581,Gnb4,14696,ENSMUSG00000027669,69140
MGI:104582,Eps15l1,13859,ENSMUSG00000006276,31881
MGI:104583,Eps15,13858,ENSMUSG00000028552,128359
MGI:104589,Actg2,11468,ENSMUSG00000059430,123845
MGI:104590,Acrv1,11451,ENSMUSG00000032110,1219
MGI:104591,Nbl1,17965,ENSMUSG00000041120,3924
MGI:104592,Myef2,17876,ENSMUSG00000027201,69079
MGI:104593,Xcl1,16963,ENSMUSG00000026573,2250
MGI:104594,Fth-ps2,14321,ENSMUSG00000091313,null
MGI:104595,Fth-ps1,null,null,null
MGI:104596,Procr,19124,ENSMUSG00000027611,4670
MGI:104597,Tnnt2,21956,ENSMUSG00000026414,68050
MGI:104599,Srcs4,null,null,null
MGI:104601,Srcs2,null,null,null
MGI:104602,Prpf39,328110,ENSMUSG00000035597,32377
MGI:104603,Sh3bp1,20401,ENSMUSG00000022436,7534
MGI:104604,Rnu1b6,19847,ENSMUSG00000065773,null
MGI:104605,Rasl2-9,19428,ENSMUSG00000083649,135303
MGI:104606,Rab34,19376,ENSMUSG00000002059,12908
MGI:104611,Mdfic,16543,ENSMUSG00000041390,18404
MGI:104614,Cox6c,12864,ENSMUSG00000014313,134053
MGI:104615,Cnr1,12801,ENSMUSG00000044288,7273
MGI:104616,Ccr3,12771,ENSMUSG00000035448,20436
MGI:104617,Ccr1l1,12770,ENSMUSG00000064039,56388
MGI:104618,Ccr1,12768,ENSMUSG00000025804,20344
MGI:104619,Gapdh-ps13,null,null,null
MGI:104621,Alx1,216285,ENSMUSG00000036602,5075
MGI:104623,Fth-ps3,14322,ENSMUSG00000109706,null
MGI:104624,Rnu1b2,19845,ENSMUSG00000093834,null
MGI:104626,Strbp,20744,ENSMUSG00000026915,7548
MGI:104627,Dst,13518,ENSMUSG00000026131,136716
MGI:104629,Penk,18619,ENSMUSG00000045573,4528
MGI:104630,Wars,22375,ENSMUSG00000021266,3084
MGI:104631,Utrn,22288,ENSMUSG00000019820,21398
MGI:104632,Ube2h,22214,ENSMUSG00000039159,103894
MGI:104633,Tle4,21888,ENSMUSG00000024642,38259
MGI:104634,Tle3,21887,ENSMUSG00000032280,21059
MGI:104635,Tle2,21886,ENSMUSG00000034771,20693
MGI:104636,Tle1,21885,ENSMUSG00000008305,21058
MGI:104637,Tgfbr3,21814,ENSMUSG00000029287,2436
MGI:104638,Tff3,21786,ENSMUSG00000024029,2427
MGI:104640,Rab17,19329,ENSMUSG00000026304,7502
MGI:104641,Ptx3,19288,ENSMUSG00000027832,7500
MGI:104642,Pla2g2a,18780,ENSMUSG00000058908,null
MGI:104643,Pdcd2,18567,ENSMUSG00000014771,1951
MGI:104644,Il15ra,16169,ENSMUSG00000023206,1650
MGI:104645,Hsd3b5,15496,ENSMUSG00000038092,104115
MGI:104647,Fut4-ps1,14346,ENSMUSG00000117146,null
MGI:104648,Fbrs,14123,ENSMUSG00000042423,79554
MGI:104649,Cox6a2,12862,ENSMUSG00000030785,38020
MGI:104650,Cnr2,12802,ENSMUSG00000062585,1389
MGI:104651,Cd82,12521,ENSMUSG00000027215,20512
MGI:104652,Capzb,12345,ENSMUSG00000028745,3620
MGI:104653,Atp2b1,67972,ENSMUSG00000019943,55597
MGI:104654,Atoh1,11921,ENSMUSG00000073043,31297
MGI:104655,Ambn,11698,ENSMUSG00000029288,7625
MGI:104658,T2,21331,ENSMUSG00000058159,86977
MGI:104659,Dll1,13388,ENSMUSG00000014773,4104
MGI:104661,Rora,19883,ENSMUSG00000032238,56594
MGI:104662,Pml,18854,ENSMUSG00000036986,13245
MGI:104663,Lep,16846,ENSMUSG00000059201,193
MGI:104664,Tcf15,21407,ENSMUSG00000068079,37943
MGI:104665,Soat1,20652,ENSMUSG00000026600,2333
MGI:104667,Hmmr,15366,ENSMUSG00000020330,8271
MGI:104669,Man2a1,17158,ENSMUSG00000024085,1777
MGI:104670,Fkbp5,14229,ENSMUSG00000024222,3038
MGI:104671,Tfap2a,21418,ENSMUSG00000021359,2421
MGI:104672,Tfap2b,21419,ENSMUSG00000025927,20688
MGI:104673,Ptpn12,19248,ENSMUSG00000028771,37691
MGI:104676,Man1a2,17156,ENSMUSG00000008763,55982
MGI:104677,Man1a,17155,ENSMUSG00000003746,4316
MGI:104678,Tm4sf1,17112,ENSMUSG00000027800,7409
MGI:104680,Hspe1,15528,ENSMUSG00000073676,20500
MGI:104681,Hgs,15239,ENSMUSG00000025793,37954
MGI:104683,Fnta,14272,ENSMUSG00000015994,1534
MGI:104684,Eps8,13860,ENSMUSG00000015766,3272
MGI:104685,Twist2,13345,ENSMUSG00000007805,40594
MGI:104686,Crkl,12929,ENSMUSG00000006134,38021
MGI:104687,Col4a4,12829,ENSMUSG00000067158,20071
MGI:104688,Col4a3,12828,ENSMUSG00000079465,68033
MGI:104689,Cct4,12464,ENSMUSG00000007739,4695
MGI:104692,Pcdh1,75599,ENSMUSG00000051375,12613
MGI:104693,Tek-ps,null,null,null
MGI:104694,Ncan,13004,ENSMUSG00000002341,3229
MGI:104695,Scnn1g,20278,ENSMUSG00000000216,20280
MGI:104696,Scnn1b,20277,ENSMUSG00000030873,133555
MGI:104697,Muc5ac,17833,ENSMUSG00000037974,137237
MGI:104698,Lim2,233187,ENSMUSG00000118560,12744
MGI:104708,Cct3,12462,ENSMUSG00000001416,4373
MGI:104709,Wbp2,22378,ENSMUSG00000034341,32160
MGI:104710,Wbp1,22377,ENSMUSG00000030035,8267
MGI:104713,Olfr6,233670,ENSMUSG00000036647,28439
MGI:104715,Olfr11,218066,ENSMUSG00000036658,40838
MGI:104716,Nnat,18111,ENSMUSG00000067786,36176
MGI:104717,Meis1,17268,ENSMUSG00000020160,86803
MGI:104719,Ndst1,15531,ENSMUSG00000054008,20386
MGI:104720,Hsd11b2,15484,ENSMUSG00000031891,20088
MGI:104721,Got2-ps1,14720,ENSMUSG00000080935,null
MGI:104723,Fgf9,14180,ENSMUSG00000021974,1523
MGI:104724,Fdxr,14149,ENSMUSG00000018861,3033
MGI:104725,Atn1,13498,ENSMUSG00000004263,1461
MGI:104726,Cplx2,12890,ENSMUSG00000025867,38212
MGI:104727,Cplx1,12889,ENSMUSG00000033615,21324
MGI:104728,Caml,12328,ENSMUSG00000021501,1323
MGI:104729,Akap1,11640,ENSMUSG00000018428,31165
MGI:104730,Adam5,11499,ENSMUSG00000031554,49138
MGI:104731,Adam4,11498,ENSMUSG00000072972,86950
MGI:104732,Rbmy,19657,ENSMUSG00000094658,136626
MGI:104735,Gt(ROSA)26Sor,14910,ENSMUSG00000086429,null
MGI:104736,Evi5,14020,ENSMUSG00000011831,121902
MGI:104737,Cdkn2b,12579,ENSMUSG00000073802,55859
MGI:104738,Cdkn2a,12578,ENSMUSG00000044303,55430
