NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
ABI3,ABI family member 3 [Source:HGNC Symbol;Acc:HGNC:29859],null,null,0.27879265
CALCOCO1,calcium binding and coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:29306],null,null,0.27848652
SATB1,SATB homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10541],null,null,0.2783569
TBC1D14,TBC1 domain family member 14 [Source:HGNC Symbol;Acc:HGNC:29246],null,null,0.27827945
POPDC2,popeye domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17648],null,null,0.2781619
SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 [Source:HGNC Symbol;Acc:HGNC:11100]",null,null,0.2780886
ANKRD52,ankyrin repeat domain 52 [Source:HGNC Symbol;Acc:HGNC:26614],null,null,0.27791885
SLC34A1,solute carrier family 34 member 1 [Source:HGNC Symbol;Acc:HGNC:11019],null,null,0.27785107
ZNF219,zinc finger protein 219 [Source:HGNC Symbol;Acc:HGNC:13011],null,null,0.27770144
IRX4,iroquois homeobox 4 [Source:HGNC Symbol;Acc:HGNC:6129],null,null,0.2775421
ADGRG7,adhesion G protein-coupled receptor G7 [Source:HGNC Symbol;Acc:HGNC:19241],null,null,0.27753422
PSEN1,presenilin 1 [Source:HGNC Symbol;Acc:HGNC:9508],null,null,0.27747437
ZNF568,zinc finger protein 568 [Source:HGNC Symbol;Acc:HGNC:25392],null,null,0.2772706
JMJD4,jumonji domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25724],null,null,0.27725187
ZKSCAN5,zinc finger with KRAB and SCAN domains 5 [Source:HGNC Symbol;Acc:HGNC:12867],null,null,0.27724662
PPME1,protein phosphatase methylesterase 1 [Source:HGNC Symbol;Acc:HGNC:30178],null,null,0.27719605
PLXNA3,plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101],null,null,0.2771079
CA8,carbonic anhydrase 8 [Source:HGNC Symbol;Acc:HGNC:1382],null,null,0.27635786
CLEC10A,C-type lectin domain containing 10A [Source:HGNC Symbol;Acc:HGNC:16916],null,null,0.2762625
LGALS12,galectin 12 [Source:HGNC Symbol;Acc:HGNC:15788],null,null,0.27624646
UTP15,UTP15 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:25758],null,null,0.27602652
DDR1,discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730],null,null,0.27592066
HEPHL1,hephaestin like 1 [Source:HGNC Symbol;Acc:HGNC:30477],null,null,0.27591807
PLEKHO2,pleckstrin homology domain containing O2 [Source:HGNC Symbol;Acc:HGNC:30026],null,null,0.27578858
GDAP1,ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15968],null,null,0.2757239
GPC3,glypican 3 [Source:HGNC Symbol;Acc:HGNC:4451],null,null,0.27569893
DNAH17,dynein axonemal heavy chain 17 [Source:HGNC Symbol;Acc:HGNC:2946],null,null,0.2756034
SLC5A7,solute carrier family 5 member 7 [Source:HGNC Symbol;Acc:HGNC:14025],null,null,0.2755854
HPGDS,hematopoietic prostaglandin D synthase [Source:HGNC Symbol;Acc:HGNC:17890],null,null,0.27550498
EIF3L,eukaryotic translation initiation factor 3 subunit L [Source:HGNC Symbol;Acc:HGNC:18138],null,null,0.27540204
GAL3ST3,galactose-3-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:24144],null,null,0.27523547
SERBP1,SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860],null,null,0.275126
KIAA1549L,KIAA1549 like [Source:HGNC Symbol;Acc:HGNC:24836],null,null,0.27505475
PID1,phosphotyrosine interaction domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26084],null,null,0.27504104
GPR15,G protein-coupled receptor 15 [Source:HGNC Symbol;Acc:HGNC:4469],null,null,0.27493596
EFL1,elongation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:25789],null,null,0.27488273
PRRC1,proline rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28164],null,null,0.27436802
FAM110B,family with sequence similarity 110 member B [Source:HGNC Symbol;Acc:HGNC:28587],null,null,0.2743111
MOK,MOK protein kinase [Source:HGNC Symbol;Acc:HGNC:9833],null,null,0.27430683
HNRNPUL2,heterogeneous nuclear ribonucleoprotein U like 2 [Source:HGNC Symbol;Acc:HGNC:25451],null,null,0.27420056
MDM4,MDM4 regulator of p53 [Source:HGNC Symbol;Acc:HGNC:6974],null,null,0.27418935
EP400,E1A binding protein p400 [Source:HGNC Symbol;Acc:HGNC:11958],null,null,0.27417073
IDH1,isocitrate dehydrogenase (NADP(+)) 1 [Source:HGNC Symbol;Acc:HGNC:5382],null,null,0.27410388
REEP3,receptor accessory protein 3 [Source:HGNC Symbol;Acc:HGNC:23711],null,null,0.27402118
IL22RA1,interleukin 22 receptor subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:13700],null,null,0.2740144
AP3D1,adaptor related protein complex 3 subunit delta 1 [Source:HGNC Symbol;Acc:HGNC:568],null,null,0.27391487
PREX1,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:32594]",null,null,0.27380475
CTNND2,catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516],null,null,0.27375248
PCTP,phosphatidylcholine transfer protein [Source:HGNC Symbol;Acc:HGNC:8752],null,null,0.27369964
AC008870.1,endoplasmic reticulum to nucleus signaling 2 [Source:NCBI gene;Acc:10595],null,null,0.27348816
PKD1L2,polycystin 1 like 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:21715],null,null,0.27344674
CC2D1A,coiled-coil and C2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:30237],null,null,0.27334523
MARK4,microtubule affinity regulating kinase 4 [Source:HGNC Symbol;Acc:HGNC:13538],null,null,0.27332184
SYNPO,synaptopodin [Source:HGNC Symbol;Acc:HGNC:30672],null,null,0.27322498
AARS2,"alanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21022]",null,null,0.27306628
S1PR1,sphingosine-1-phosphate receptor 1 [Source:HGNC Symbol;Acc:HGNC:3165],null,null,0.2729508
PGAP2,post-GPI attachment to proteins 2 [Source:HGNC Symbol;Acc:HGNC:17893],null,null,0.27289492
LBX2,ladybird homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15525],null,null,0.27286136
DYM,dymeclin [Source:HGNC Symbol;Acc:HGNC:21317],null,null,0.27277067
BCOR,BCL6 corepressor [Source:HGNC Symbol;Acc:HGNC:20893],null,null,0.27266172
SLC26A2,solute carrier family 26 member 2 [Source:HGNC Symbol;Acc:HGNC:10994],null,null,0.27261525
LSM14A,LSM14A mRNA processing body assembly factor [Source:HGNC Symbol;Acc:HGNC:24489],null,null,0.2724709
AASDHPPT,aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase [Source:HGNC Symbol;Acc:HGNC:14235],null,null,0.27244356
FN3K,fructosamine 3 kinase [Source:HGNC Symbol;Acc:HGNC:24822],null,null,0.27242535
NPTX1,neuronal pentraxin 1 [Source:HGNC Symbol;Acc:HGNC:7952],null,null,0.27239263
MXD4,MAX dimerization protein 4 [Source:HGNC Symbol;Acc:HGNC:13906],null,null,0.27228227
ZNF175,zinc finger protein 175 [Source:HGNC Symbol;Acc:HGNC:12964],null,null,0.27225667
FAM114A1,family with sequence similarity 114 member A1 [Source:HGNC Symbol;Acc:HGNC:25087],null,null,0.27218384
CTBS,chitobiase [Source:HGNC Symbol;Acc:HGNC:2496],null,null,0.27205953
VASN,vasorin [Source:HGNC Symbol;Acc:HGNC:18517],null,null,0.27203512
SH3GL2,"SH3 domain containing GRB2 like 2, endophilin A1 [Source:HGNC Symbol;Acc:HGNC:10831]",null,null,0.2718946
THAP12,THAP domain containing 12 [Source:HGNC Symbol;Acc:HGNC:9440],null,null,0.2718204
FOSL2,"FOS like 2, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3798]",null,null,0.27174795
DLK1,delta like non-canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:2907],null,null,0.27168962
DKC1,dyskerin pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:2890],null,null,0.2716697
NR3C2,nuclear receptor subfamily 3 group C member 2 [Source:HGNC Symbol;Acc:HGNC:7979],null,null,0.271586
CHDH,choline dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24288],null,null,0.27134803
KPNA4,karyopherin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6397],null,null,0.27128977
ADCY6,adenylate cyclase 6 [Source:HGNC Symbol;Acc:HGNC:237],null,null,0.27123615
GPR137B,G protein-coupled receptor 137B [Source:HGNC Symbol;Acc:HGNC:11862],null,null,0.27119702
RBFOX3,RNA binding fox-1 homolog 3 [Source:HGNC Symbol;Acc:HGNC:27097],null,null,0.2711672
MINAR1,membrane integral NOTCH2 associated receptor 1 [Source:HGNC Symbol;Acc:HGNC:29172],null,null,0.27102977
ZNF703,zinc finger protein 703 [Source:HGNC Symbol;Acc:HGNC:25883],null,null,0.27094495
RASGRP3,RAS guanyl releasing protein 3 [Source:HGNC Symbol;Acc:HGNC:14545],null,null,0.27081382
GATA4,GATA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:4173],null,null,0.27079594
ZSCAN18,zinc finger and SCAN domain containing 18 [Source:HGNC Symbol;Acc:HGNC:21037],null,null,0.27077672
NCAPD3,non-SMC condensin II complex subunit D3 [Source:HGNC Symbol;Acc:HGNC:28952],null,null,0.27077487
NOTUM,"notum, palmitoleoyl-protein carboxylesterase [Source:HGNC Symbol;Acc:HGNC:27106]",null,null,0.27076742
HEATR6,HEAT repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:24076],null,null,0.27065906
TMOD3,tropomodulin 3 [Source:HGNC Symbol;Acc:HGNC:11873],null,null,0.2705069
1-Mar,mitochondrial amidoxime reducing component 1 [Source:HGNC Symbol;Acc:HGNC:26189],null,null,0.27026403
MYRIP,myosin VIIA and Rab interacting protein [Source:HGNC Symbol;Acc:HGNC:19156],null,null,0.27025238
TSPEAR,thrombospondin type laminin G domain and EAR repeats [Source:HGNC Symbol;Acc:HGNC:1268],null,null,0.27024218
H4C13,H4 clustered histone 13 [Source:HGNC Symbol;Acc:HGNC:4791],null,null,0.27019554
ATP2B3,ATPase plasma membrane Ca2+ transporting 3 [Source:HGNC Symbol;Acc:HGNC:816],null,null,0.27018934
PATZ1,POZ/BTB and AT hook containing zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13071],null,null,0.27007368
SFT2D2,SFT2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25140],null,null,0.2697388
TMEM19,transmembrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25605],null,null,0.26962566
CDH19,cadherin 19 [Source:HGNC Symbol;Acc:HGNC:1758],null,null,0.26936594
SLC12A3,solute carrier family 12 member 3 [Source:HGNC Symbol;Acc:HGNC:10912],null,null,0.2692492
MNS1,meiosis specific nuclear structural 1 [Source:HGNC Symbol;Acc:HGNC:29636],null,null,0.26909694
GGH,gamma-glutamyl hydrolase [Source:HGNC Symbol;Acc:HGNC:4248],null,null,0.26908913
ARHGAP17,Rho GTPase activating protein 17 [Source:HGNC Symbol;Acc:HGNC:18239],null,null,0.26908782
FUS,FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010],null,null,0.26908252
NPRL3,"NPR3 like, GATOR1 complex subunit [Source:HGNC Symbol;Acc:HGNC:14124]",null,null,0.26905906
MYH14,myosin heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:23212],null,null,0.26903334
CNN3,calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157],null,null,0.26875412
CTTN,cortactin [Source:HGNC Symbol;Acc:HGNC:3338],null,null,0.26866814
APOH,apolipoprotein H [Source:HGNC Symbol;Acc:HGNC:616],null,null,0.26859143
SLX4IP,SLX4 interacting protein [Source:HGNC Symbol;Acc:HGNC:16225],null,null,0.2683254
GAP43,growth associated protein 43 [Source:HGNC Symbol;Acc:HGNC:4140],null,null,0.2680092
SLC16A12,solute carrier family 16 member 12 [Source:HGNC Symbol;Acc:HGNC:23094],null,null,0.26788127
PKP4,plakophilin 4 [Source:HGNC Symbol;Acc:HGNC:9026],null,null,0.26786357
KCTD10,potassium channel tetramerization domain containing 10 [Source:HGNC Symbol;Acc:HGNC:23236],null,null,0.26784933
GATM,glycine amidinotransferase [Source:HGNC Symbol;Acc:HGNC:4175],null,null,0.267741
SFPQ,splicing factor proline and glutamine rich [Source:HGNC Symbol;Acc:HGNC:10774],null,null,0.26772073
MGLL,monoglyceride lipase [Source:HGNC Symbol;Acc:HGNC:17038],null,null,0.26771882
TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],null,null,0.26739177
CAPN5,calpain 5 [Source:HGNC Symbol;Acc:HGNC:1482],null,null,0.26739
C9orf43,chromosome 9 open reading frame 43 [Source:HGNC Symbol;Acc:HGNC:23570],null,null,0.2672782
COBL,cordon-bleu WH2 repeat protein [Source:HGNC Symbol;Acc:HGNC:22199],null,null,0.26715866
HNF4A,hepatocyte nuclear factor 4 alpha [Source:HGNC Symbol;Acc:HGNC:5024],null,null,0.26711297
DBT,dihydrolipoamide branched chain transacylase E2 [Source:HGNC Symbol;Acc:HGNC:2698],null,null,0.2671038
CENPE,centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856],null,null,0.26708695
ZNF770,zinc finger protein 770 [Source:HGNC Symbol;Acc:HGNC:26061],null,null,0.26696217
TCF24,transcription factor 24 [Source:HGNC Symbol;Acc:HGNC:32275],null,null,0.26694202
ACSF3,acyl-CoA synthetase family member 3 [Source:HGNC Symbol;Acc:HGNC:27288],null,null,0.2668947
SETD3,"SET domain containing 3, actin histidine methyltransferase [Source:HGNC Symbol;Acc:HGNC:20493]",null,null,0.2668935
GTSE1,G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698],null,null,0.26686475
BCL9,BCL9 transcription coactivator [Source:HGNC Symbol;Acc:HGNC:1008],null,null,0.26681748
SNX4,sorting nexin 4 [Source:HGNC Symbol;Acc:HGNC:11175],null,null,0.26680017
AGK,acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869],null,null,0.26679802
KRT4,keratin 4 [Source:HGNC Symbol;Acc:HGNC:6441],null,null,0.2667501
ATG2A,autophagy related 2A [Source:HGNC Symbol;Acc:HGNC:29028],null,null,0.26658764
MAU2,MAU2 sister chromatid cohesion factor [Source:HGNC Symbol;Acc:HGNC:29140],null,null,0.26654187
CYTH3,cytohesin 3 [Source:HGNC Symbol;Acc:HGNC:9504],null,null,0.26646
MYO9B,myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609],null,null,0.2659394
TTLL4,tubulin tyrosine ligase like 4 [Source:HGNC Symbol;Acc:HGNC:28976],null,null,0.2659306
CYFIP1,cytoplasmic FMR1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:13759],null,null,0.2659262
PAPOLB,poly(A) polymerase beta [Source:HGNC Symbol;Acc:HGNC:15970],null,null,0.26589793
CNTNAP5,contactin associated protein like 5 [Source:HGNC Symbol;Acc:HGNC:18748],null,null,0.26553705
FMN1,formin 1 [Source:HGNC Symbol;Acc:HGNC:3768],null,null,0.26550105
DHX38,DEAH-box helicase 38 [Source:HGNC Symbol;Acc:HGNC:17211],null,null,0.26548037
ZNF628,zinc finger protein 628 [Source:HGNC Symbol;Acc:HGNC:28054],null,null,0.26543668
GID4,GID complex subunit 4 homolog [Source:HGNC Symbol;Acc:HGNC:28453],null,null,0.26539046
ARHGEF37,Rho guanine nucleotide exchange factor 37 [Source:HGNC Symbol;Acc:HGNC:34430],null,null,0.26538518
MPRIP,myosin phosphatase Rho interacting protein [Source:HGNC Symbol;Acc:HGNC:30321],null,null,0.26522967
PYROXD2,pyridine nucleotide-disulphide oxidoreductase domain 2 [Source:HGNC Symbol;Acc:HGNC:23517],null,null,0.2648724
ARHGEF6,Rac/Cdc42 guanine nucleotide exchange factor 6 [Source:HGNC Symbol;Acc:HGNC:685],null,null,0.26476312
SHH,sonic hedgehog signaling molecule [Source:HGNC Symbol;Acc:HGNC:10848],null,null,0.2646499
CD4,CD4 molecule [Source:HGNC Symbol;Acc:HGNC:1678],null,null,0.2645835
MTA1,metastasis associated 1 [Source:HGNC Symbol;Acc:HGNC:7410],null,null,0.26439902
SIK2,salt inducible kinase 2 [Source:HGNC Symbol;Acc:HGNC:21680],null,null,0.2643333
OPRK1,opioid receptor kappa 1 [Source:HGNC Symbol;Acc:HGNC:8154],null,null,0.2642714
SLC5A9,solute carrier family 5 member 9 [Source:HGNC Symbol;Acc:HGNC:22146],null,null,0.26404655
DPAGT1,dolichyl-phosphate N-acetylglucosaminephosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:2995],null,null,0.26401025
TGFBI,transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771],null,null,0.2640028
NR4A2,nuclear receptor subfamily 4 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7981],null,null,0.26393026
OSR1,odd-skipped related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8111],null,null,0.26386154
ZNF750,zinc finger protein 750 [Source:HGNC Symbol;Acc:HGNC:25843],null,null,0.2636165
VPS37A,VPS37A subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:24928],null,null,0.26317352
PRKCE,protein kinase C epsilon [Source:HGNC Symbol;Acc:HGNC:9401],null,null,0.26308948
APLF,aprataxin and PNKP like factor [Source:HGNC Symbol;Acc:HGNC:28724],null,null,0.2630679
EFCAB11,EF-hand calcium binding domain 11 [Source:HGNC Symbol;Acc:HGNC:20357],null,null,0.2630621
FECH,ferrochelatase [Source:HGNC Symbol;Acc:HGNC:3647],null,null,0.26287252
PABPC4L,poly(A) binding protein cytoplasmic 4 like [Source:HGNC Symbol;Acc:HGNC:31955],null,null,0.26276276
TMEM87B,transmembrane protein 87B [Source:HGNC Symbol;Acc:HGNC:25913],null,null,0.2626393
ESRRG,estrogen related receptor gamma [Source:HGNC Symbol;Acc:HGNC:3474],null,null,0.26263285
REEP5,receptor accessory protein 5 [Source:HGNC Symbol;Acc:HGNC:30077],null,null,0.2626037
SUV39H1,suppressor of variegation 3-9 homolog 1 [Source:HGNC Symbol;Acc:HGNC:11479],null,null,0.2626019
ZFP91,ZFP91 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:14983],null,null,0.26254734
ITIH2,inter-alpha-trypsin inhibitor heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:6167],null,null,0.2624395
RASA2,RAS p21 protein activator 2 [Source:HGNC Symbol;Acc:HGNC:9872],null,null,0.26240104
STYX,serine/threonine/tyrosine interacting protein [Source:HGNC Symbol;Acc:HGNC:11447],null,null,0.26213953
FBXO48,F-box protein 48 [Source:HGNC Symbol;Acc:HGNC:33857],null,null,0.26213518
NRXN3,neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010],null,null,0.2619985
NUP98,nucleoporin 98 [Source:HGNC Symbol;Acc:HGNC:8068],null,null,0.26197875
ZBTB8A,zinc finger and BTB domain containing 8A [Source:HGNC Symbol;Acc:HGNC:24172],null,null,0.26174694
FCHO2,FCH and mu domain containing endocytic adaptor 2 [Source:HGNC Symbol;Acc:HGNC:25180],null,null,0.26171273
NACAD,NAC alpha domain containing [Source:HGNC Symbol;Acc:HGNC:22196],null,null,0.26165313
SLC30A4,solute carrier family 30 member 4 [Source:HGNC Symbol;Acc:HGNC:11015],null,null,0.26164353
TMEM182,transmembrane protein 182 [Source:HGNC Symbol;Acc:HGNC:26391],null,null,0.2616068
TRAF3,TNF receptor associated factor 3 [Source:HGNC Symbol;Acc:HGNC:12033],null,null,0.26155686
SSR3,signal sequence receptor subunit 3 [Source:HGNC Symbol;Acc:HGNC:11325],null,null,0.26139352
TMEM201,transmembrane protein 201 [Source:HGNC Symbol;Acc:HGNC:33719],null,null,0.26123914
TP63,tumor protein p63 [Source:HGNC Symbol;Acc:HGNC:15979],null,null,0.26104924
ELP3,elongator acetyltransferase complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:20696],null,null,0.26097202
MON1B,"MON1 homolog B, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:25020]",null,null,0.26091298
MARCHF7,membrane associated ring-CH-type finger 7 [Source:HGNC Symbol;Acc:HGNC:17393],null,null,0.2607947
UMPS,uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563],null,null,0.26070926
SEPTIN11,septin 11 [Source:HGNC Symbol;Acc:HGNC:25589],null,null,0.26056105
FAR2,fatty acyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:25531],null,null,0.26042548
SPPL2A,signal peptide peptidase like 2A [Source:HGNC Symbol;Acc:HGNC:30227],null,null,0.26037362
CASQ1,calsequestrin 1 [Source:HGNC Symbol;Acc:HGNC:1512],null,null,0.26027456
LIN9,lin-9 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:30830],null,null,0.26012763
SPACA1,sperm acrosome associated 1 [Source:HGNC Symbol;Acc:HGNC:14967],null,null,0.26011446
SEMA4D,semaphorin 4D [Source:HGNC Symbol;Acc:HGNC:10732],null,null,0.26008666
NOA1,nitric oxide associated 1 [Source:HGNC Symbol;Acc:HGNC:28473],null,null,0.25999802
PKLR,pyruvate kinase L/R [Source:HGNC Symbol;Acc:HGNC:9020],null,null,0.2599904
DNAJC11,DnaJ heat shock protein family (Hsp40) member C11 [Source:HGNC Symbol;Acc:HGNC:25570],null,null,0.25986907
VSIG10,V-set and immunoglobulin domain containing 10 [Source:HGNC Symbol;Acc:HGNC:26078],null,null,0.25985453
CCDC30,coiled-coil domain containing 30 [Source:HGNC Symbol;Acc:HGNC:26103],null,null,0.25980666
PI16,peptidase inhibitor 16 [Source:HGNC Symbol;Acc:HGNC:21245],null,null,0.25968465
RBPMS2,"RNA binding protein, mRNA processing factor 2 [Source:HGNC Symbol;Acc:HGNC:19098]",null,null,0.25959867
ZNF454,zinc finger protein 454 [Source:HGNC Symbol;Acc:HGNC:21200],null,null,0.25955394
TDRKH,tudor and KH domain containing [Source:HGNC Symbol;Acc:HGNC:11713],null,null,0.25937736
SHISAL1,shisa like 1 [Source:HGNC Symbol;Acc:HGNC:29335],null,null,0.25930166
HNRNPM,heterogeneous nuclear ribonucleoprotein M [Source:HGNC Symbol;Acc:HGNC:5046],null,null,0.2591225
ATP2C1,ATPase secretory pathway Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:13211],null,null,0.25905275
FBF1,Fas binding factor 1 [Source:HGNC Symbol;Acc:HGNC:24674],null,null,0.25896126
SLC25A43,solute carrier family 25 member 43 [Source:HGNC Symbol;Acc:HGNC:30557],null,null,0.25866765
ADAMTS14,ADAM metallopeptidase with thrombospondin type 1 motif 14 [Source:HGNC Symbol;Acc:HGNC:14899],null,null,0.25850722
RSBN1L,round spermatid basic protein 1 like [Source:HGNC Symbol;Acc:HGNC:24765],null,null,0.25847644
AC040160.1,pleckstrin homology and RhoGEF domain containing G4 [Source:NCBI gene;Acc:25894],null,null,0.2584107
SETDB1,SET domain bifurcated histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10761],null,null,0.25833938
PDK1,pyruvate dehydrogenase kinase 1 [Source:HGNC Symbol;Acc:HGNC:8809],null,null,0.2583358
